nvar_id,svar_name,nchar1,nchar2,nchar3,nchar4,nchar5,nchar6,nchar7,nchar8,nchar9,nchar10,nchar11,nchar12,nchar13,nchar14,nchar15,nchar16,nchar17,nchar18,nchar19,nchar20,nchar21,nchar22,nchar23,nchar24,nchar25,nchar26,nchar27,nchar28,nchar29,nchar30,nchar31,nchar32,nchar33,nchar34,nchar35,nchar36,nchar37,nchar38,m9,m15,m18,m27,m29,m30,m31,m32,m33
377,Meco,5,1,0,1,5,5,1,3,5,1,1,1,7,5,5,1,1,5,1,0,0,3,6,3,3,7,7,2,5,7,5,7,5,3,1,3,1,1,85,65.56,17.57,152,32.92,8.98,3.17,6.82,2.76
378,Fedra,5,1,0,1,5,5,3,5,3,1,1,1,9,4,1,1,1,5,1,0,0,3,5,3,3,5,6,2,7,7,5,7,7,3,1,3,1,1,85,53.38,15.61,145,43.59,9.41,3.68,7.14,3.16
379,Febo,5,1,0,1,5,5,3,3,3,1,1,1,5,1,1,1,1,5,9,5,7,1,4,3,3,5,3,2,5,7,3,7,3,5,1,3,1,3,85,50.97,16.69,130,28.94,10.01,2.69,7.79,2.31
380,Falco,5,1,0,1,5,5,3,5,5,1,1,1,1,1,1,1,1,5,1,0,0,3,1,3,3,3,5,2,7,7,5,7,7,3,1,3,1,1,86,54.17,17.64,140,38.61,9.44,3.53,7.18,3.09
381,Elettra,7,1,0,1,3,5,3,3,3,1,1,1,1,1,1,1,1,5,1,0,0,1,1,3,3,5,4,2,5,7,3,7,3,5,1,3,1,3,83,52.01,16.79,135,34.26,10.8,2.7,8.3,2.35
382,CL 80,5,1,0,1,5,5,3,3,5,1,1,1,7,5,1,1,1,5,1,0,0,1,5,3,5,9,5,2,3,7,3,7,3,5,1,3,2,1,96,54.07,17.25,140,23.68,8.98,2.4,7.07,2.13
383,CL 46,5,1,0,1,7,5,1,1,7,1,1,1,5,5,1,1,1,5,1,0,0,1,6,3,5,7,7,1,3,7,3,7,3,5,1,3,2,1,100,59.84,18.38,150,24.53,9.12,2.44,7.26,2.19
384,CL12,5,1,0,1,5,5,3,5,3,1,1,1,1,1,1,1,1,5,1,0,0,5,1,2,3,7,5,2,5,3,5,3,5,2,1,3,1,1,90,53.86,15.89,150,27.47,7.17,3.39,5.3,2.95
385,Centro,3,1,0,1,5,5,1,3,5,1,1,1,7,1,3,1,1,5,1,0,0,1,5,3,3,5,5,2,5,7,3,7,3,5,1,3,2,1,95,60.68,16.49,140,29.14,9.44,2.61,7.59,2.34
387,Koala,5,1,0,1,3,5,1,1,3,1,1,1,1,1,1,1,1,5,1,0,0,1,1,2,1,3,5,2,7,7,5,7,7,3,1,3,1,1,80,46.75,14.62,137,38.15,9.01,3.59,6.79,3.13
389,Agave,5,1,0,1,7,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,5,9,7,2,3,7,5,7,5,4,1,3,1,1,107,78.6,22.4,158,28.7,8.91,3.1,6.65,2.67
390,Adelaide Chiappelli,5,1,0,1,7,3,7,7,5,1,1,3,7,1,5,1,1,5,1,0,0,5,4,4,5,9,5,3,7,7,7,7,7,3,1,3,0,1,97,74,18.6,139,47.15,9.8,3.99,7.43,3.4
391,Agostano,5,1,0,1,7,5,3,5,5,1,1,1,1,1,7,1,1,7,1,0,0,5,1,3,5,9,7,2,5,5,5,5,7,2,1,3,0,1,97,97.2,20.6,146,31.77,7.68,3.57,5.7,3.11
392,Agusta,5,1,0,1,5,5,5,7,1,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,5,7,3,2,0,0,0,0,0,0,1,3,0,1,78,63.8,17.8,130,0,0,0,0,0
393,Airone,5,1,0,1,7,5,3,5,5,1,1,1,1,1,9,1,1,7,1,0,0,7,1,3,3,9,5,2,5,7,5,7,5,3,1,3,0,1,95,100.8,18.8,137,33.29,9.1,3.4,6.89,2.92
394,Allorio,5,1,0,1,7,3,3,3,7,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,1,9,7,2,5,7,5,7,5,3,1,3,0,1,100,79.8,15.6,155,27.55,8.74,3.06,6.6,2.65
395,Americano 1600,5,1,0,1,5,3,3,5,7,1,1,1,1,1,7,1,1,7,1,0,0,5,1,3,3,9,5,2,5,3,5,3,7,2,1,3,0,1,102,95.2,23,141,27.55,7.15,3.55,5.22,3.05
396,Anseatico,5,1,0,1,7,3,5,7,7,1,1,1,1,1,7,1,1,5,1,0,0,1,1,3,3,9,7,2,5,7,5,7,5,4,1,3,0,1,102,89.2,18.8,149,28.19,8.97,2.87,6.66,2.53
397,Ardizzone,5,1,0,1,7,3,3,5,7,1,1,1,1,1,7,1,1,7,1,0,0,5,1,3,5,9,5,2,5,5,5,5,5,3,1,3,0,1,101,89,20.4,140,28.38,8.11,3.25,6,2.8
398,Auro,5,1,0,1,5,7,3,5,7,1,1,1,1,1,5,1,1,3,1,0,0,5,1,2,1,7,7,2,5,5,7,5,7,2,1,3,0,1,100,85.2,13.6,151,30.95,7.57,3.71,5.66,3.18
399,Aurora,5,1,0,1,5,7,3,3,7,1,1,1,1,1,7,1,1,5,9,2,3,5,1,2,1,9,7,2,5,7,5,7,5,3,1,3,0,1,103,79.2,18,156,30.88,8.62,3.36,6.46,2.89
400,Avalya,5,1,0,1,7,7,3,5,7,1,1,1,1,1,9,1,1,7,1,0,0,7,1,3,3,9,9,2,7,7,5,7,7,3,1,3,0,1,98,103.2,20.6,161,35.02,8.86,3.56,6.8,3.04
401,Balilla Gg,5,1,0,1,5,3,3,3,7,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,9,7,2,5,3,5,3,7,2,1,3,0,1,103,84.6,16,156,25.8,6.98,3.55,5.11,3.03
402,Balocco,5,1,0,1,7,5,3,3,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,3,9,7,2,5,5,5,5,7,2,1,3,0,1,102,103.4,22.4,151,29.11,7.66,3.63,5.59,3.06
403,Balzaretti,5,1,0,1,7,5,3,5,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,4,5,9,7,2,5,5,5,7,7,3,1,3,0,1,101,105.2,21.6,150,33.33,8.48,3.66,6.32,3.07
404,Baraggia,5,1,0,1,5,5,3,5,5,1,1,1,1,1,5,1,1,3,1,0,0,5,1,2,3,7,7,2,5,5,7,5,7,2,1,3,0,1,97,86.8,14,152,31.89,7.73,3.75,5.75,3.19
405,Bellardone,5,1,0,1,7,3,5,5,5,1,1,1,1,1,7,1,1,7,1,0,0,5,1,3,5,9,3,2,5,3,5,3,7,2,1,3,0,1,92,88,22,135,28.69,7.28,3.62,5.28,3.08
406,Benito,5,9,2,9,7,5,3,5,5,1,1,1,1,1,9,9,1,7,9,5,7,5,1,2,5,9,5,2,5,5,5,5,7,2,1,3,0,1,95,97.2,22,145,28.65,7.62,3.64,5.53,3.08
407,Bertone,5,1,0,1,7,5,7,7,5,1,1,1,7,5,7,1,1,7,1,0,0,5,5,3,5,7,5,2,5,7,5,7,5,3,1,3,0,1,89,90.6,22.4,141,32.67,8.96,3.43,6.65,2.95
408,Bogdan,5,1,0,1,7,5,3,5,7,1,1,1,1,1,7,1,1,7,1,0,0,7,1,3,3,9,7,2,7,7,5,7,7,3,1,3,0,1,100,95.4,19.2,150,38.1,9.23,3.58,7.13,3.09
409,Bonni,5,1,0,1,7,5,5,7,5,1,1,1,1,1,7,1,1,7,1,0,0,5,1,5,5,5,7,2,7,7,5,7,5,4,1,3,0,1,95,95.4,19.8,146,38.92,10.33,3.25,7.78,2.74
410,Calliope,5,1,0,1,5,5,1,3,7,1,1,1,1,1,5,1,1,5,1,0,0,1,1,2,5,9,6,2,5,3,5,3,5,2,1,3,0,1,98,71.8,16.6,143,25.91,6.99,3.33,5.16,2.92
411,Calmochi 101,5,1,0,1,7,5,3,3,7,1,1,1,3,1,5,1,1,5,9,3,3,5,4,3,5,9,7,2,5,3,5,3,5,2,1,1,0,1,85,74.6,18,153,25.64,7.26,3.59,5.12,3
412,Cammeo,5,1,0,1,7,5,3,5,5,1,1,1,1,1,5,1,1,5,1,0,0,3,1,3,3,7,6,2,7,7,7,7,7,3,1,3,1,1,86,74.13,17.83,144,42.33,10.08,3.73,7.44,3.14
413,Caravaggio,5,1,0,1,7,5,3,3,7,1,3,3,5,1,7,1,1,5,1,0,0,5,4,3,5,9,7,3,7,7,7,7,7,3,1,3,0,1,107,80.4,18.4,148,37.68,9.29,3.75,7.07,3.18
414,Cassiopea,5,1,0,1,5,5,3,3,9,1,1,1,3,1,3,1,1,5,1,0,0,1,4,3,3,7,7,2,5,7,3,7,3,5,1,3,0,1,111,61.2,19.4,147,25.44,10.16,2.29,7.63,2
415,Castello,5,1,0,1,5,5,3,3,7,1,1,1,5,1,3,1,1,5,1,0,0,5,4,2,1,9,7,3,5,3,5,3,5,2,1,3,0,1,99,62.2,14.8,158,25.07,7.22,3.49,5.33,2.95
416,Castore,5,1,0,1,5,5,1,3,7,1,1,1,3,1,3,1,1,5,1,0,0,1,3,3,5,9,6,3,5,3,5,3,7,2,1,3,1,1,90,61,21,140,30.1,7.03,3.57,5.12,3.14
417,Catullo,5,1,0,1,7,3,3,3,3,1,1,1,1,1,7,1,1,7,1,0,0,1,1,3,5,9,5,2,5,7,5,7,5,4,1,3,0,1,98,79.6,20.4,141,31.74,8.97,3.1,6.88,2.71
418,Cellini,5,1,0,1,5,5,1,3,7,1,1,1,3,1,3,1,1,5,1,0,0,3,4,2,3,7,7,2,5,3,5,3,7,2,1,3,0,1,101,59,17.2,153,25.63,6.93,3.59,5,3.07
516,A201,3,1,0,1,5,3,1,3,9,0,1,1,7,0,1,1,1,5,1,0,0,1,5,3,5,1,9,2,5,7,3,7,3,5,1,0,0,0,125,59,19.6,164,26.72,10.02,2.4,7.98,2.09
420,Cistella,5,1,0,1,7,5,3,5,7,1,1,3,5,1,7,1,1,7,1,0,0,5,4,3,3,7,7,3,7,7,7,7,7,3,1,3,0,1,104,82.3,21.4,154,40.37,9.27,3.95,6.99,3.35
421,Cleopatra,5,1,0,1,7,5,1,1,3,1,1,1,1,1,5,1,1,5,9,1,1,5,1,3,5,7,7,2,5,3,5,3,7,2,1,3,0,1,100,64.8,19.4,156,26.16,6.88,3.62,4.98,3.13
422,Corimbo,5,1,0,1,5,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,1,1,2,5,7,3,2,5,7,3,7,3,5,1,3,2,1,85,61,17,125,27.13,10.07,2.45,7.89,2.13
423,Dellrose,5,1,0,1,5,5,3,3,9,1,1,1,1,1,5,1,1,7,1,0,0,3,1,3,5,7,7,2,3,7,3,7,3,5,1,3,0,1,0,69.6,21.8,147,23.9,8.82,2.59,6.77,2.24
424,Demetra,5,1,0,1,3,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,9,3,2,5,3,5,3,5,2,1,3,1,1,87,0,0,135,32.44,7.83,3.7,5.82,3.16
425,Dunav,5,1,0,1,5,3,3,3,1,1,1,1,1,1,7,1,1,5,1,0,0,5,1,2,5,9,3,2,5,3,5,3,7,2,1,3,0,1,92,86.6,19.2,136,28.5,6.8,3.62,5.05,3.2
426,ECCO 63,7,9,2,1,5,3,1,3,7,1,1,1,7,5,5,1,1,7,9,2,3,3,4,3,5,9,7,2,5,7,3,7,3,4,1,3,1,1,105,68.03,22,150,27.04,9.21,2.74,7.42,2.35
427,Emma,5,1,0,1,7,5,3,3,9,1,1,1,5,1,5,1,1,7,1,0,0,1,4,3,3,3,5,2,3,7,3,7,3,5,1,3,0,1,107,76,21,142,22.93,10.19,2.28,7.86,1.96
428,Ermes,3,1,0,1,5,5,3,5,7,1,1,1,1,1,5,1,1,7,9,3,5,3,1,3,5,9,5,2,5,7,3,7,3,5,6,3,1,3,100,79.64,19,140,29.22,10.5,2.63,8.04,2.2
429,Espidio,5,1,0,1,7,5,3,3,9,1,1,1,5,5,5,1,1,7,1,0,0,1,4,3,5,5,5,2,3,7,3,7,3,5,1,3,0,1,109,78.4,20,141,22.41,9.07,2.42,6.85,2.13
430,Brezza,5,1,0,1,5,3,3,3,3,1,1,1,1,1,3,1,1,5,1,0,0,1,1,2,3,7,3,2,5,7,3,7,3,5,1,3,1,3,86,60.05,16,122,29.18,10.2,2.62,7.74,2.25
431,Fado,5,1,0,1,5,3,3,3,9,1,1,1,5,5,5,1,1,7,9,1,1,5,5,3,5,7,9,2,7,7,5,7,5,4,1,3,0,1,109,74,20.8,161,35.52,9.78,3.35,7.29,2.82
432,Faro,5,1,0,1,5,5,5,5,7,1,1,3,7,5,9,1,1,5,1,0,0,7,5,2,3,9,7,3,5,5,7,5,7,2,1,3,0,1,102,96,16.4,157,33.33,8.27,3.72,6.18,3.18
433,Fenice,3,1,0,1,3,5,3,3,3,1,1,1,5,1,3,1,1,5,1,0,0,5,4,2,3,9,3,2,5,7,5,7,5,4,1,3,1,1,82,68.48,14,132,32.48,9.07,3.17,6.92,2.7
434,Feronio,5,1,0,1,7,5,3,7,9,1,3,3,3,4,9,1,1,7,1,0,0,7,4,3,5,9,7,2,5,5,5,5,7,2,1,3,0,1,113,112.8,21,153,27.66,7.64,3.55,5.61,3.03
435,Ferraris,5,1,0,1,7,5,5,5,7,1,1,1,1,1,9,1,1,7,1,0,0,7,1,3,5,9,7,2,5,5,7,5,7,2,1,3,0,1,100,108.6,21.8,148,31.22,7.78,3.76,5.66,3.16
436,Fortuna,5,1,0,1,7,7,3,7,9,1,1,1,1,1,9,1,1,7,1,0,0,7,1,3,3,9,7,2,5,7,5,7,5,4,1,3,0,1,115,129.2,24.8,159,31.52,9.62,2.94,7.22,2.59
437,Gageron,5,1,0,1,5,3,1,1,5,1,1,1,1,1,5,1,1,5,1,0,0,3,1,2,3,9,7,2,3,3,5,3,5,2,1,3,0,1,107,77.4,18,157,24.22,7.14,3.29,5.16,2.85
438,Giovanni Marchetti,5,1,0,1,7,5,3,5,5,1,7,7,7,5,7,9,9,5,1,0,0,5,6,3,5,7,7,6,5,5,7,5,7,2,1,3,0,1,97,85.4,15.6,146,33.4,7.9,3.85,5.79,3.29
439,Greggio,5,1,0,1,7,5,5,5,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,5,9,7,2,5,5,5,5,7,3,1,3,0,1,98,99.4,21.2,146,31.76,8.28,3.61,6.17,3.04
440,Gritna,5,1,0,1,7,5,5,7,5,1,1,1,1,1,7,1,1,7,1,0,0,3,1,3,3,9,5,2,5,7,5,7,5,4,1,3,0,1,93,96,21.2,139,33.95,9.3,3.17,7.14,2.75
441,Guadiagran,5,1,0,1,5,5,1,5,7,1,1,1,1,1,3,1,1,5,1,0,0,3,1,3,5,9,5,2,5,5,5,5,5,3,1,3,0,1,97,63.8,18.8,141,29.36,8.18,3.26,6.11,2.82
442,Ice,5,1,0,1,7,5,5,5,5,1,1,1,1,1,7,1,1,7,1,0,0,3,1,3,3,9,5,2,5,5,5,5,5,3,1,3,0,1,94,88.8,21.6,144,25.7,8.01,3.12,6.04,2.68
443,Indio,5,1,0,1,7,5,3,5,7,1,1,1,1,1,7,1,9,7,1,0,0,1,1,3,5,9,5,3,5,7,3,7,3,5,1,3,0,1,98,0,0,143,26.21,9.58,2.67,7.43,2.29
444,Irgr Dani,5,1,0,1,7,7,3,3,7,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,3,9,7,2,5,5,5,5,7,2,1,3,0,1,102,88.6,17,159,29.9,8.14,3.62,6,3.1
445,Irgr Viki,5,1,0,1,5,7,5,5,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,3,9,5,2,5,5,5,5,7,2,1,3,0,1,97,108.8,24.4,139,29.88,7.54,3.6,5.55,3.11
446,Iskra,5,1,0,1,7,5,3,3,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,5,9,7,2,5,5,7,5,7,2,1,3,0,1,103,101.4,23.2,148,29.64,7.57,3.71,5.6,3.21
447,Italico,5,1,0,1,7,5,5,5,5,1,1,1,7,1,7,9,9,7,1,0,0,5,4,3,5,9,3,2,5,5,7,5,7,2,1,3,0,1,88,88.4,21,130,33.18,7.75,3.89,5.82,3.33
448,Italico Livorno,5,9,2,9,7,5,5,5,7,1,1,1,5,1,9,9,9,7,1,0,0,5,4,3,3,9,5,3,7,7,7,7,7,3,1,3,0,1,95,104.8,20.2,140,41.09,9.3,3.89,7.05,3.31
450,Italpatna 48,5,1,0,1,7,3,3,5,9,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,5,9,7,2,5,7,5,7,5,4,1,3,0,1,76,98,21.8,152,31.29,9.61,3.18,7.12,2.72
451,Keope,5,1,0,1,7,5,3,3,3,1,3,5,7,1,5,1,1,7,9,1,1,3,5,3,5,7,6,3,7,7,5,7,7,3,1,3,0,1,99,72.4,20,150,38.6,9.4,3.69,7.18,3.14
452,Korostaj 333,5,1,0,1,5,5,3,5,1,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,5,7,3,2,5,7,5,7,5,3,1,3,0,1,83,57.8,16.6,131,26.49,8.68,3.12,6.39,2.64
453,La Ferla,5,1,0,1,7,5,3,5,7,1,5,7,9,5,9,1,9,5,1,0,0,5,6,3,5,9,7,6,7,7,7,7,7,3,1,3,0,1,105,116.8,18,158,40.67,9.29,3.92,6.96,3.33
454,Lencino,3,1,0,1,7,5,3,3,7,1,1,1,1,1,9,1,1,7,9,5,9,5,1,3,3,9,7,2,3,3,5,3,5,2,1,3,0,1,101,107.8,22.2,146,24.12,7.17,3.39,5.1,2.81
455,Lieto,5,1,0,1,7,5,3,5,7,1,1,3,7,1,9,1,1,5,1,0,0,5,4,2,3,9,7,2,5,7,5,7,5,3,1,3,0,1,103,106.4,18.6,149,31.33,8.64,3.39,6.46,2.91
456,LMPB,5,1,0,1,7,5,5,5,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,3,9,7,2,5,5,7,5,7,2,1,3,0,1,102,97,24.4,151,31.6,7.61,3.77,5.63,3.26
457,Lomello,5,1,0,1,7,5,5,5,1,1,1,1,1,1,9,1,1,7,1,0,0,7,1,3,3,9,5,2,7,7,7,7,7,3,1,3,0,1,97,111.4,22.4,145,40.6,9.18,3.84,6.93,3.24
458,M 225,5,1,0,1,5,5,3,5,1,1,1,1,1,1,5,1,1,3,1,0,0,3,1,2,3,7,3,2,5,5,7,5,7,2,1,3,0,1,80,65.6,13.6,135,32.08,7.84,3.76,5.8,3.23
459,M 488,5,1,0,1,5,5,3,5,1,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,7,5,2,0,0,0,0,0,0,1,3,0,1,82,67,15,141,0,0,0,0,0
460,M 60,5,1,0,1,5,5,3,7,3,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,9,3,2,5,7,5,7,5,4,1,3,0,1,86,76.8,17.8,131,34.06,9.47,3.28,7.15,2.83
461,Mariana,5,1,0,1,7,5,3,3,7,1,1,1,1,1,9,9,1,7,1,0,0,5,1,3,5,9,5,2,5,5,5,5,7,2,1,3,0,1,103,113.2,22.4,137,29.61,7.76,3.62,5.59,3.08
462,Medea,5,1,0,1,5,5,3,5,7,1,1,1,3,1,3,1,1,5,1,0,0,7,3,3,3,7,6,3,5,5,5,5,7,2,1,3,2,1,89,63.04,16,141,29.89,7.72,3.68,5.63,3.1
463,Merle,5,1,0,1,5,5,1,1,5,1,1,1,7,5,7,1,1,7,9,2,1,1,4,3,5,7,3,2,5,7,3,7,3,4,1,3,0,1,98,77.2,20.2,133,25.15,9.16,2.58,6.67,2.23
464,Molinella,5,1,0,1,7,5,3,5,7,1,5,7,9,5,7,1,9,5,1,0,0,5,6,3,5,9,7,6,7,7,7,7,7,3,1,3,0,1,100,92.8,18,155,40.31,8.78,3.75,6.59,3.19
465,Navile,5,1,0,1,7,3,3,5,7,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,3,9,5,2,5,5,5,5,5,3,1,3,0,1,100,101.6,19.2,141,28.11,7.99,3.31,5.92,2.82
466,Nemesi Cl,5,1,0,1,7,7,5,7,1,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,5,7,3,2,5,7,5,7,5,4,1,3,0,1,88,66.2,19.2,134,32.85,9.33,3.18,7.02,2.73
467,Neretto,5,1,0,1,7,5,3,5,7,1,5,7,9,5,9,1,9,5,1,0,0,7,6,2,1,9,7,6,5,5,5,5,7,2,1,3,0,1,99,105.2,18,159,28.78,7.58,3.61,5.56,3.07
468,Nero,5,1,0,1,7,5,5,5,9,1,7,7,9,5,9,1,9,5,1,0,0,7,6,3,3,9,7,6,7,7,7,7,7,3,1,3,0,1,107,104.4,17.2,159,35.3,8.86,3.75,6.52,3.17
469,Neve,5,1,0,1,5,5,3,5,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,3,7,3,2,7,7,7,7,7,3,1,3,1,1,83,54.89,17,125,45.96,10.19,3.75,7.66,3.19
470,Nova,5,1,0,1,7,5,3,7,5,1,1,1,1,1,7,1,1,5,1,0,0,9,1,3,3,9,5,2,5,5,5,5,7,2,1,3,0,1,89,94.6,17,140,32.01,8.07,3.56,5.95,3.01
471,Olcenengo,5,1,0,1,7,5,5,7,5,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,5,9,7,2,5,5,5,7,7,3,1,3,0,1,95,99.4,22.8,150,33.89,8.39,3.64,6.46,3.1
472,Oldenico,5,1,0,1,7,5,3,7,5,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,5,9,5,2,7,5,7,5,7,2,1,3,0,1,97,112.6,24.4,145,36.39,8.2,3.81,6.02,3.26
473,Orion,5,1,0,1,7,5,1,3,9,1,1,1,1,1,7,1,1,7,1,0,0,1,1,3,5,9,7,2,3,5,5,5,5,3,1,3,0,1,111,82.4,20.4,153,21.58,7.57,3.04,5.52,2.66
474,Orione (Storico),5,1,0,1,7,5,3,3,9,1,1,1,1,1,9,1,1,5,1,0,0,5,1,2,3,9,7,2,5,5,5,5,5,3,1,3,0,1,106,100.4,17,153,27.39,8.07,3.34,5.94,2.88
475,Oryzella,5,1,0,1,7,3,3,7,1,1,1,1,1,1,5,1,1,5,1,0,0,3,1,3,3,7,1,2,0,0,0,0,0,0,1,3,0,1,82,62.6,18.6,0,0,0,0,0,0
476,Pecos,5,1,0,1,5,5,1,3,9,1,3,5,9,5,7,1,1,5,9,1,3,3,5,2,3,9,7,3,3,5,5,5,5,2,1,3,0,1,109,84,18.6,156,24.77,7.71,3.18,5.57,2.81
477,Petronio,5,1,0,1,7,5,5,3,5,1,1,1,1,1,9,1,1,5,1,0,0,7,1,3,5,9,7,2,5,5,5,5,7,2,1,3,0,1,97,101.2,16.4,151,31.57,8.2,3.59,6.01,3.07
478,Polluce Cl,7,1,0,1,5,5,3,5,3,1,1,1,1,1,3,1,1,5,1,0,0,1,1,2,5,7,5,2,5,3,5,3,5,2,1,3,0,1,95,70,19.4,147,25.91,6.78,3.46,5.02,2.99
479,Precoce Monticelli,5,1,0,1,7,5,5,7,7,1,1,3,5,1,9,9,1,7,9,1,1,5,4,3,5,9,7,3,5,5,7,5,7,2,1,3,0,1,100,107.6,21.6,155,30.99,7.67,3.86,5.68,3.31
480,Prostor,5,1,0,1,7,7,3,3,7,1,1,1,1,1,7,1,1,5,1,0,0,7,1,3,3,5,9,2,5,5,5,5,5,3,1,3,0,1,104,92.2,17,165,28.83,8.35,3.33,6.25,2.83
481,Proteo,5,1,0,1,3,5,5,5,3,1,1,1,5,1,1,1,1,5,1,0,0,3,4,3,3,9,4,2,7,7,7,7,7,3,1,3,1,1,82,50.33,14,134,46.44,9.85,3.84,7.31,3.22
482,Raffaello,5,1,0,1,7,5,3,5,7,1,3,5,7,1,7,1,9,5,1,0,0,5,4,2,3,9,5,3,5,5,5,5,5,2,1,3,0,1,101,83,18.8,143,27.79,7.72,3.41,5.56,2.87
483,Ranghino,5,1,0,1,5,5,3,5,5,1,1,1,5,1,7,1,1,7,1,0,0,5,4,3,5,7,5,2,5,3,7,3,7,2,1,3,0,1,92,82,20,136,28.8,7.25,3.73,5.24,3.12
484,Rialto,5,1,0,1,7,5,5,5,9,1,1,1,1,1,7,1,1,7,1,0,0,5,1,3,3,9,7,2,7,7,7,7,7,3,1,3,0,1,107,99,19.2,151,38.41,9.65,3.75,7.24,3.18
485,Ribello,5,1,0,1,5,5,5,5,9,1,1,3,5,1,7,1,9,5,9,2,3,7,4,3,3,9,7,3,5,7,5,7,7,3,1,3,0,1,106,87,16.2,146,33.74,8.88,3.53,6.62,3
486,Ringola,5,1,0,1,5,5,3,7,1,1,1,1,1,1,5,1,1,5,1,0,0,3,1,2,5,7,3,2,0,0,0,0,0,0,1,3,0,1,79,76.8,18.8,0,0,0,0,0,0
488,Rizzotto,5,1,0,1,7,5,3,5,9,1,1,1,1,1,7,1,1,5,9,5,3,9,1,3,3,9,7,2,5,7,7,7,7,3,1,3,0,1,107,91,18.2,148,32.6,8.64,3.77,6.41,3.02
489,Rocca,5,1,0,1,5,5,5,5,7,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,3,9,5,2,5,7,5,7,5,3,1,3,0,1,100,88,18,144,30.22,9.21,3.32,6.84,2.78
490,Romanico,5,1,0,1,7,5,1,5,7,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,3,9,7,2,5,7,5,7,5,3,1,3,0,1,103,91.25,21,150,31.89,9.16,3.4,6.93,2.88
491,Roncarolo,5,1,0,1,7,5,3,5,7,1,1,1,1,1,9,1,1,5,1,0,0,7,1,3,5,9,7,2,5,5,5,5,7,2,1,3,0,1,104,104.8,18,153,31.67,7.95,3.69,5.85,3.15
492,Rova,5,1,0,1,7,5,3,5,7,1,1,1,5,1,7,1,1,5,1,0,0,5,4,2,5,9,5,3,5,5,5,5,5,3,1,3,0,1,100,93.2,16.6,141,31.04,8.13,3.39,6.07,2.93
493,Rubino,5,1,0,1,5,7,3,3,7,1,1,3,5,1,5,1,9,3,1,0,0,7,4,2,1,3,7,3,5,5,5,5,7,2,1,3,0,1,104,84.6,13.6,158,30.32,7.68,3.67,5.72,3.15
494,S.Pietro,5,1,0,1,5,5,3,3,7,1,1,1,1,1,5,1,1,5,1,0,0,7,1,2,1,9,7,2,5,5,5,3,7,2,1,3,0,1,100,83.2,14.4,160,29.05,7.65,3.6,5.5,3.04
495,S.Rocco,5,1,0,1,7,5,5,5,5,1,1,1,7,1,7,1,1,7,1,0,0,5,4,3,5,7,5,2,7,7,7,7,7,3,1,3,0,1,91,94.8,19.4,139,44.36,9.65,3.79,7.49,3.25
496,Senatore Novelli,5,1,0,1,7,5,5,5,7,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,5,9,5,2,7,7,5,7,5,4,1,3,0,1,102,90.6,18,141,39.58,9.91,3.48,7.49,2.97
497,Sesila,5,1,0,1,5,5,3,5,5,1,1,1,1,1,5,1,1,3,1,0,0,7,1,2,3,9,5,2,5,5,5,5,5,2,1,3,0,1,89,66.4,14.2,137,28.08,7.9,3.48,5.84,2.95
498,Sirion,5,1,0,1,5,5,5,7,5,1,1,1,3,1,5,1,1,7,1,0,0,3,6,3,3,9,5,2,5,7,5,7,5,4,1,3,0,1,95,78.8,19.2,143,32.27,9.04,3.22,6.93,2.78
499,Sorriso,5,1,0,1,5,5,3,5,7,1,3,5,9,5,7,1,9,5,1,0,0,5,6,3,5,7,7,6,5,5,7,5,7,2,1,3,0,1,100,88.6,18.2,159,31.12,7.74,3.79,5.73,3.26
500,Teti,7,1,0,1,3,5,3,3,5,1,1,1,1,1,1,1,1,3,1,0,0,5,1,1,1,7,5,2,5,7,5,7,5,3,1,3,1,1,89,54.6,13,134,30.22,9.01,3.22,6.75,2.71
